Date,Location_ID,Rainfall_mm,Wind_Speed_kmh,Surface_Runoff_Index
,LOC-106,0,15.3,0
,LOC-106,0,19.8,0
,LOC-106,0,15.4,0
,LOC-106,0,10.1,0
,LOC-106,0,16.7,0
,LOC-106,1.43,30.1,0.68
,LOC-106,0,34.6,0
,LOC-106,0.92,9.3,0.46
,LOC-106,0.94,30.8,0.49
,LOC-106,0,23.1,0
,LOC-106,0,35,0
,LOC-106,0,30.6,0
,LOC-106,9.55,23.8,7.19
,LOC-106,0,28,0
,LOC-106,0,21.3,0
,LOC-106,0.4,29.2,0.11
,LOC-106,0,31.4,0
,LOC-106,0,6.4,0
,LOC-106,12.14,26.5,3.19
,LOC-106,0,10.6,0
,LOC-106,0,12.3,0
,LOC-106,0,25.3,0
,LOC-106,6.96,27.5,2.77
,LOC-106,0,6.7,0
,LOC-106,11.86,33.8,2.56
,LOC-106,1.95,30.3,0.6
,LOC-106,0,16.4,0
,LOC-106,0,9.6,0
,LOC-106,0.06,26.8,0.02
,LOC-106,0,19.1,0
,LOC-106,0,22.5,0
,LOC-106,6.34,18.2,1.81
,LOC-106,7.41,24.1,4.1
,LOC-106,0,24.4,0
,LOC-106,5.3,13.3,2.56
,LOC-106,2.04,20.8,1.24
,LOC-106,0.96,22,0.72
,LOC-106,5.34,34.5,2.9
,LOC-106,0,21.5,0
,LOC-106,0,18.8,0
,LOC-106,4.6,15.4,1.44
,LOC-106,0,25.4,0
,LOC-106,0,16.6,0
,LOC-106,6.01,15.2,2.76
,LOC-106,0,10,0
,LOC-106,0,10.4,0
,LOC-106,0,24.2,0
,LOC-106,0.23,17.7,0.16
,LOC-106,0,30.4,0
,LOC-106,10.44,25.3,6.21
,LOC-106,0,8.1,0
,LOC-106,0.09,13.8,0.04
,LOC-106,0,20.7,0
,LOC-106,0,30.1,0
,LOC-106,0,5.6,0
,LOC-106,0,31.9,0
,LOC-106,0,14.8,0
,LOC-106,0.23,24.6,0.09
,LOC-106,0,25,0
,LOC-106,0,20.4,0
,LOC-106,1.88,12.4,1.22
,LOC-106,0,13,0
,LOC-106,15.02,26.5,7.44
,LOC-106,2.67,14,2.06
,LOC-106,0.15,5.7,0.08
,LOC-106,0,18.3,0
,LOC-106,1.59,19.7,0.7
,LOC-106,0,11.1,0
,LOC-106,1.11,31.3,0.36
,LOC-106,0.42,31.4,0.1
,LOC-106,0,28.4,0
,LOC-106,0,6.3,0
,LOC-106,0,21.8,0
,LOC-106,0,6.5,0
,LOC-106,15.83,9.7,6.89
,LOC-106,8.22,23.7,2.97
,LOC-106,0,22.2,0
,LOC-106,0,15.6,0
,LOC-106,0,12.7,0
,LOC-106,16.98,24.1,11.36
,LOC-106,0,23.7,0
,LOC-106,0,7,0
,LOC-106,2.54,34.5,1.03
,LOC-106,0,23.3,0
,LOC-106,0.83,8.2,0.43
,LOC-106,0,8.2,0
,LOC-106,0,9.5,0
,LOC-106,3.7,10.6,0.97
,LOC-106,0,15.1,0
,LOC-106,1.42,30.7,1.07
,LOC-106,15.19,30.3,8.45
,LOC-106,0,9.8,0
,LOC-106,7.17,19.9,2.62
,LOC-106,0.2,22,0.09
,LOC-106,3.54,21.6,2.22
,LOC-106,0,11.7,0
,LOC-106,2.64,25.4,2.08
,LOC-106,5.38,27.1,4.1
,LOC-106,17.36,23.8,7.48
,LOC-106,3.71,21.1,1.43
,LOC-106,0,26.4,0
,LOC-106,0,21.2,0
,LOC-106,2.47,32.3,0.83
,LOC-106,0,23.5,0
,LOC-106,0,11.9,0
,LOC-106,0.7,15.3,0.42
,LOC-106,0,8.8,0
,LOC-106,2.45,32.2,0.92
,LOC-106,1.24,19.9,0.86
,LOC-106,7.91,29.7,2.59
,LOC-106,0,19.5,0
,LOC-106,0,32.9,0
,LOC-106,1.57,17.3,0.98
,LOC-106,0,31.6,0
,LOC-106,1.41,16.8,0.86
,LOC-106,1.9,11.5,1.06
,LOC-106,0,31.8,0
,LOC-106,1.18,17.5,0.85
,LOC-106,0,13.7,0
,LOC-106,6.76,14.5,4.45
,LOC-106,0,20.8,0
,LOC-106,0,31.5,0
,LOC-106,2.67,5.4,1.71
,LOC-106,0,33.2,0
,LOC-106,0,31.1,0
,LOC-106,0,13.4,0
,LOC-106,0,14.9,0
,LOC-106,0,32.6,0
,LOC-106,0.15,13.8,0.08
,LOC-106,1.72,32.7,0.68
,LOC-106,1.41,25.1,0.56
,LOC-106,0,25.2,0
,LOC-106,0,5.5,0
,LOC-106,0,12.5,0
,LOC-106,0,32.3,0
,LOC-106,5.28,32.4,3.7
,LOC-106,2.2,12.2,0.73
,LOC-106,15.92,26.7,11.63
,LOC-106,3.58,23.9,1.62
,LOC-106,0,6.2,0
,LOC-106,2.74,31.2,1.09
,LOC-106,0,29.3,0
,LOC-106,0,21.1,0
,LOC-106,4.67,9.8,2.34
,LOC-106,5.57,30.3,1.95
,LOC-106,7.04,26.9,2.87
,LOC-106,5.08,30.6,2.12
,LOC-106,0,15,0
,LOC-106,0,20.3,0
,LOC-106,0.93,14.5,0.68
,LOC-106,0,10.9,0
,LOC-106,4.17,6.3,2.83
,LOC-107,3.96,12.7,2.39
,LOC-107,7.34,23.1,5.83
,LOC-107,0,6.9,0
,LOC-107,8.87,24.1,6.59
,LOC-107,2.32,10.4,1.75
,LOC-107,0,21.3,0
,LOC-107,0,24.4,0
,LOC-107,2.6,25.3,1.66
,LOC-107,11.69,11.9,2.94
,LOC-107,0,31.3,0
,LOC-107,0,25.8,0
,LOC-107,0,25.7,0
,LOC-107,0,24.9,0
,LOC-107,0,23.9,0
,LOC-107,0,27.3,0
,LOC-107,0,18.5,0
,LOC-107,0,5.4,0
,LOC-107,0,22.4,0
,LOC-107,7,25.9,3.45
,LOC-107,0,16.3,0
,LOC-107,0,25.5,0
,LOC-107,0,13.3,0
,LOC-107,0.93,31.5,0.51
,LOC-107,3.21,32.8,1.05
,LOC-107,0,8.8,0
,LOC-107,0,23.2,0
,LOC-107,0,24.7,0
,LOC-107,0,33.1,0
,LOC-107,9.29,8,7.4
,LOC-107,0,9.9,0
,LOC-107,0,20.8,0
,LOC-107,0,21.7,0
,LOC-107,0,19.5,0
,LOC-107,0,32.6,0
,LOC-107,0.58,14.6,0.18
,LOC-107,0,8.3,0
,LOC-107,0,11.7,0
,LOC-107,1.16,26.4,0.75
,LOC-107,0,31.9,0
,LOC-107,0,24.5,0
,LOC-107,0,14.5,0
,LOC-107,0.61,8.6,0.46
,LOC-107,0,6.8,0
,LOC-107,0,22.9,0
,LOC-107,0,17.2,0
,LOC-107,5.72,14.5,3.66
,LOC-107,2.37,31.1,1.02
,LOC-107,0,34.9,0
,LOC-107,8.17,32.8,2.05
,LOC-107,0,28,0
,LOC-107,0,10,0
,LOC-107,0,9.7,0
,LOC-107,0.23,11.1,0.12
,LOC-107,0,29.7,0
,LOC-107,4.14,15.6,2.33
,LOC-107,0,5.3,0
,LOC-107,0,11.8,0
,LOC-107,26.59,10.3,14.04
,LOC-107,0,33,0
,LOC-107,1.66,29.2,0.54
,LOC-107,0,10.8,0
,LOC-107,5.09,17.2,3.99
,LOC-107,0,34.1,0
,LOC-107,0.07,21.4,0.03
,LOC-107,0,21.6,0
,LOC-107,18.76,33.9,14.77
,LOC-107,22.37,31.8,10.06
,LOC-107,12.16,26.4,5.52
,LOC-107,0,29.3,0
,LOC-107,0,9.6,0
,LOC-107,5.55,15.9,4.23
,LOC-107,0,8.9,0
,LOC-107,9.11,33.1,3.56
,LOC-107,0,7.2,0
,LOC-107,2.63,16.9,2.03
,LOC-107,1.33,28.4,0.76
,LOC-107,0,15.7,0
,LOC-107,0,23.5,0
,LOC-107,0,21.2,0
,LOC-107,2.57,19.4,2.02
,LOC-107,9.38,12.2,5.77
,LOC-107,0,33.9,0
,LOC-107,1.92,24,1.52
,LOC-107,0.87,21.4,0.36
,LOC-107,0,15.1,0
,LOC-107,0,13.7,0
,LOC-107,0,16.4,0
,LOC-107,0,25.1,0
,LOC-107,0,31.5,0
,LOC-107,0,21.4,0
,LOC-107,0,32.4,0
,LOC-107,0,5.9,0
,LOC-107,0,34.7,0
,LOC-107,0,34.2,0
,LOC-107,0,7.4,0
,LOC-107,0,11.4,0
,LOC-107,0,21,0
,LOC-107,4.24,34.6,2.95
,LOC-107,0,26.8,0
,LOC-107,0.8,19.2,0.54
,LOC-107,0,30.1,0
,LOC-107,0,17.7,0
,LOC-107,6.24,22.5,4.63
,LOC-107,6.31,6,2.68
,LOC-107,3.69,14.6,1.06
,LOC-107,0,13.6,0
,LOC-107,0,28.6,0
,LOC-107,0,8.5,0
,LOC-107,5.29,12,2.44
,LOC-107,0.98,21,0.41
,LOC-107,0,6.5,0
,LOC-107,0,8.1,0
,LOC-107,0,17,0
,LOC-107,0,28.7,0
,LOC-107,0,7.8,0
,LOC-107,0,7.3,0
,LOC-107,3.09,6.2,2.25
,LOC-107,0,31,0
,LOC-107,3.18,25.9,1.74
,LOC-107,8.84,6,3.5
,LOC-107,14.91,5.3,4.78
,LOC-107,3.39,22.2,1.02
,LOC-107,1.32,10.7,0.44
,LOC-107,6.07,28.1,2.59
,LOC-107,7.79,27.5,6.1
,LOC-107,0,23.3,0
,LOC-107,4.14,7.3,2.45
,LOC-107,0,10.5,0
,LOC-107,0,16.6,0
,LOC-107,0,7.7,0
,LOC-107,0,10.7,0
,LOC-107,0,14.9,0
,LOC-107,3.89,26.2,1.61
,LOC-107,4.84,18.8,1.53
,LOC-107,0,23.6,0
,LOC-107,1.34,7.2,0.74
,LOC-107,2.27,24.4,0.77
,LOC-107,0,29.4,0
,LOC-107,8.47,26.2,2.01
,LOC-107,7.8,11.9,3.4
,LOC-107,0,34.5,0
,LOC-107,7.77,18.7,2.51
,LOC-107,24.02,13.6,14.85
,LOC-107,0,19.7,0
,LOC-107,0,33.3,0
,LOC-107,1.39,10.1,0.61
,LOC-107,13.97,17.8,9.28
,LOC-107,0,13.9,0
,LOC-107,1.13,14.2,0.56
,LOC-107,0,32.9,0
,LOC-107,6.63,7.2,4.89
,LOC-107,0,24.8,0
,LOC-107,0,12.6,0
,LOC-107,0,24,0
,LOC-107,3.5,18.7,0.86
,LOC-107,0,5.1,0
,LOC-107,0.6,7.5,0.14
,LOC-107,0,26.2,0
,LOC-108,3.24,34.6,2.04
,LOC-108,4.23,34.9,3.33
,LOC-108,0,18.7,0
,LOC-108,0,20.9,0
,LOC-108,3.37,30.3,1.64
,LOC-108,2.05,23.7,1.02
,LOC-108,0,31.4,0
,LOC-108,0,10.8,0
,LOC-108,0,24,0
,LOC-108,0,32,0
,LOC-108,1.14,17.5,0.6
,LOC-108,0,23.1,0
,LOC-108,0,17,0
,LOC-108,9.07,11,2.91
,LOC-108,0,34.1,0
,LOC-108,0,19.5,0
,LOC-108,0,26.5,0
,LOC-108,3.64,9.3,2.09
,LOC-108,0,33.1,0
,LOC-108,0,24.5,0
,LOC-108,0,34.7,0
,LOC-108,0,30.9,0
,LOC-108,0,22.7,0
,LOC-108,3.12,22.9,0.92
,LOC-108,0,23.4,0
,LOC-108,1.57,24.6,0.59
,LOC-108,0,23.2,0
,LOC-108,0,5.4,0
,LOC-108,0.38,33.2,0.18
,LOC-108,0.57,33.5,0.15
,LOC-108,0,28.8,0
,LOC-108,0,6,0
,LOC-108,0,32.9,0
,LOC-108,1.32,31.4,0.69
,LOC-108,1.58,27.7,0.86
,LOC-108,0,17.2,0
,LOC-108,0,16.5,0
,LOC-108,4.23,6.2,2.75
,LOC-108,2.14,10.4,1.12
,LOC-108,5.68,23.4,1.63
,LOC-108,2.77,11.6,0.7
,LOC-108,0,23.5,0
,LOC-108,0.83,34.6,0.49
,LOC-108,0,31.6,0
,LOC-108,0,31.5,0
,LOC-108,11.34,18.5,6.74
,LOC-108,3.03,7.5,2.01
,LOC-108,0,8.1,0
,LOC-108,0,33.3,0
,LOC-108,0,23.8,0
,LOC-108,0,26.6,0
,LOC-108,2.09,12.7,1.52
,LOC-108,0,13.6,0
,LOC-108,1.25,23.4,0.9
,LOC-108,1.4,24.5,0.8
,LOC-108,0.98,26,0.21
,LOC-108,16.15,10.2,6.25
,LOC-108,0,27,0
,LOC-108,11.48,26.8,7.19
,LOC-108,0,32.3,0
,LOC-108,0,15.9,0
,LOC-108,0.71,29.4,0.49
,LOC-108,0,27.8,0
,LOC-108,0,25.7,0
,LOC-108,2.13,19.5,1.39
,LOC-108,0,11.5,0
,LOC-108,2.07,14,0.47
,LOC-108,0,13.4,0
,LOC-108,0,19.8,0
,LOC-108,0,14,0
,LOC-108,0,28.9,0
,LOC-108,0,34.2,0
,LOC-108,0,6.4,0
,LOC-108,3.07,9.9,2.14
,LOC-108,0,17.6,0
,LOC-108,0,23.9,0
,LOC-108,2.4,13.6,0.89
,LOC-108,0,9.9,0
,LOC-108,0,22.8,0
,LOC-108,6.68,17.8,1.83
,LOC-108,0,16.4,0
,LOC-108,2.31,23.8,1.14
,LOC-108,0,6.7,0
,LOC-108,0,12.3,0
,LOC-108,0,5.9,0
,LOC-108,0,14.9,0
,LOC-108,0,8.2,0
,LOC-108,0.19,13.7,0.09
,LOC-108,0,13.9,0
,LOC-108,0.21,34.7,0.05
,LOC-108,0,12.7,0
,LOC-108,0,22,0
,LOC-108,5.82,15.1,1.55
,LOC-108,0,11.3,0
,LOC-108,0,10.2,0
,LOC-108,0,11.1,0
,LOC-108,0,11.4,0
,LOC-108,12.53,26.5,5.71
,LOC-108,0,11.6,0
,LOC-108,1.54,14.3,0.86
,LOC-108,0,22.5,0
,LOC-108,0,17.1,0
,LOC-108,0,14.7,0
,LOC-108,9.46,15.6,3.26
,LOC-108,6.83,22,2.62
,LOC-108,0,7.2,0
,LOC-108,14.67,8.2,8.49
,LOC-108,0,31.7,0
,LOC-108,16.1,11.8,10.23
,LOC-108,4.69,25.2,1.76
,LOC-108,0,17.4,0
,LOC-108,4.87,6.1,3.37
,LOC-108,0,24.6,0
,LOC-108,0.89,12.7,0.31
,LOC-108,0.35,17.9,0.25
,LOC-108,8.64,34.2,3.74
,LOC-108,0,9.7,0
,LOC-108,0,12.8,0
,LOC-108,0,26.9,0
,LOC-108,2.09,32,0.48
,LOC-108,0.12,10.2,0.1
,LOC-108,0,29.6,0
,LOC-108,16.83,18.1,9.01
,LOC-108,13.65,12.7,7.74
,LOC-108,10.69,15.5,5.68
,LOC-108,2.68,32.1,1.12
,LOC-108,0,9.3,0
,LOC-108,1.7,9.3,0.83
,LOC-108,4.74,33.5,3.27
,LOC-108,3.9,14.8,2.42
,LOC-108,0,22.1,0
,LOC-108,2.81,30.5,1.87
,LOC-108,6.03,21.8,1.43
,LOC-108,3.15,19.1,1.35
,LOC-108,1.43,14.5,1.11
,LOC-108,0.07,32.2,0.02
,LOC-108,4.03,21.1,2.54
,LOC-108,0,9.8,0
,LOC-108,0,25.6,0
,LOC-108,0,17.7,0
,LOC-108,0,15.4,0
,LOC-108,0,9,0
,LOC-108,0.86,21.1,0.67
,LOC-108,0,10.6,0
,LOC-108,0.82,16.8,0.19
,LOC-108,0,28.3,0
,LOC-108,1.98,9.8,0.41
,LOC-108,5.06,11.9,2.28
,LOC-108,3.87,14,1.39
,LOC-108,0,29.7,0
,LOC-108,9.83,34.6,3.44
,LOC-108,0,18.9,0
,LOC-108,10.76,25.6,3.88
,LOC-108,5.65,32,3.76
,LOC-108,0,9.5,0
,LOC-108,0,31.1,0
,LOC-108,0,21.8,0
,LOC-108,1.53,11.9,0.67
,LOC-108,0,21.4,0
,LOC-108,0.58,6.2,0.33
,LOC-108,0,20.1,0
,LOC-109,4.8,22.2,1.48
,LOC-109,0,15.3,0
,LOC-109,0,19.1,0
,LOC-109,16.69,23.2,6.68
,LOC-109,1.72,9.9,1.07
,LOC-109,10.56,33.9,7.54
,LOC-109,0,24.9,0
,LOC-109,2.35,10.1,1.67
,LOC-109,0,22.9,0
,LOC-109,0,27,0
,LOC-109,0.07,14.7,0.03
,LOC-109,1.89,24,1.16
,LOC-109,4.62,17.4,1.96
,LOC-109,0,6.9,0
,LOC-109,2.13,22,1.62
,LOC-109,0,27.3,0
,LOC-109,0,31.5,0
,LOC-109,11.91,26.5,7.35
,LOC-109,0,24,0
,LOC-109,7.93,26.2,2.23
,LOC-109,6.66,28.1,2.26
,LOC-109,0.51,12.6,0.3
,LOC-109,1.88,26,0.81
,LOC-109,0,9.9,0
,LOC-109,0,8.4,0
,LOC-109,0,28.9,0
,LOC-109,1.88,20.2,1.11
,LOC-109,0,6.2,0
,LOC-109,0,33.5,0
,LOC-109,0,13.6,0
,LOC-109,0,28.5,0
,LOC-109,6.08,5.7,2.29
,LOC-109,0,32.8,0
,LOC-109,1.8,31.7,1.19
,LOC-109,0,10,0
,LOC-109,2.61,14.4,2.07
,LOC-109,0,27.5,0
,LOC-109,0,17.5,0
,LOC-109,0,31.7,0
,LOC-109,0,32.5,0
,LOC-109,0,7.9,0
,LOC-109,0.17,15.8,0.11
,LOC-109,2.37,31.2,1.03
,LOC-109,0,5.1,0
,LOC-109,0,33.4,0
,LOC-109,0,5.8,0
,LOC-109,1.36,17.9,0.37
,LOC-109,0,9,0
,LOC-109,4.03,12.4,1.66
,LOC-109,4.46,9.1,3.15
,LOC-109,1.65,32.3,0.74
,LOC-109,0,26,0
,LOC-109,0,14.1,0
,LOC-109,0,15.9,0
,LOC-109,0,9.6,0
,LOC-109,0,23.2,0
,LOC-109,0,24.5,0
,LOC-109,2.6,27.4,2
,LOC-109,0,17.3,0
,LOC-109,1.41,6.9,0.74
,LOC-109,2.61,28.5,1.83
,LOC-109,0,22.7,0
,LOC-109,6.46,32.8,2.14
,LOC-109,0,7.1,0
,LOC-109,1.98,8.8,0.48
,LOC-109,2.42,23.3,1.21
,LOC-109,0.85,32.6,0.5
,LOC-109,0,8.7,0
,LOC-109,4.43,16.4,1.77
,LOC-109,10.39,22.4,5.35
,LOC-109,6.92,17,1.73
,LOC-109,0.92,5.5,0.65
,LOC-109,2.18,26.7,0.83
,LOC-109,0,16.4,0
,LOC-109,0,20.1,0
,LOC-109,0,23.5,0
,LOC-109,0,22.4,0
,LOC-109,5.59,10.4,2.77
,LOC-109,0,32.7,0
,LOC-109,0,21.6,0
,LOC-109,1.5,22.5,0.52
,LOC-109,0,13.2,0
,LOC-109,3.69,21.6,2.82
,LOC-109,10.78,7.9,6.26
,LOC-109,9.03,22.3,1.9
,LOC-109,3.2,16.8,1.4
,LOC-109,0,12.3,0
,LOC-109,2.3,20.8,1.63
,LOC-109,0,14.7,0
,LOC-109,0,8.9,0
,LOC-109,6.47,7.2,2.86
,LOC-109,0,20.3,0
,LOC-109,0.55,5,0.26
,LOC-109,0,27.1,0
,LOC-109,0,16.9,0
,LOC-109,15.31,9.9,5.1
,LOC-109,0,20.7,0
,LOC-109,0.03,11.7,0.02
,LOC-109,0,19,0
,LOC-109,4.91,24.2,3.79
,LOC-109,5.3,20.7,2.99
,LOC-109,0,34.6,0
,LOC-109,0,6.7,0
,LOC-109,0,12,0
,LOC-109,0,23.9,0
,LOC-109,0,17.4,0
,LOC-109,0,15.6,0
,LOC-109,0,25.9,0
,LOC-109,0,28.4,0
,LOC-109,0,15.5,0
,LOC-109,0,24.4,0
,LOC-109,0,18.5,0
,LOC-109,0,5.7,0
,LOC-109,0,28.7,0
,LOC-109,9.84,26.5,7.3
,LOC-109,0,19.3,0
,LOC-109,0,30.8,0
,LOC-109,0,12.6,0
,LOC-109,4.22,20,2.38
,LOC-109,0.93,25.6,0.44
,LOC-109,0,5.9,0
,LOC-109,4.83,27.5,2.48
,LOC-109,2.51,28.8,1.21
,LOC-109,4.86,26.1,3.26
,LOC-109,0,29.4,0
,LOC-109,6.99,10.1,4.88
,LOC-109,0,34.5,0
,LOC-109,0,16.8,0
,LOC-109,6.53,16.1,3.87
,LOC-109,0,8.8,0
,LOC-109,0,10.9,0
,LOC-109,0,31.2,0
,LOC-109,0,11.2,0
,LOC-109,2.34,22.6,1.17
,LOC-109,0,26.9,0
,LOC-109,1.96,32.8,0.93
,LOC-109,0,17.2,0
,LOC-109,2.2,12,1.27
,LOC-109,1.01,29.1,0.49
,LOC-109,3.52,16.3,2.18
,LOC-109,1.93,18.8,0.65
,LOC-109,0,28.3,0
,LOC-109,2.8,34.9,0.89
,LOC-109,0,7.3,0
,LOC-109,8.21,12.4,3.48
,LOC-109,3.36,9.6,1.16
,LOC-109,0.82,26.8,0.4
,LOC-109,5.41,18.2,2.23
,LOC-109,1.95,28.6,1.19
,LOC-109,0,16.1,0
,LOC-109,0.48,34.1,0.38
,LOC-109,0,8.1,0
,LOC-109,2.56,15.9,1.59
,LOC-109,0.89,21.5,0.64
,LOC-109,0,25.5,0
,LOC-109,0,7.8,0
,LOC-109,0,20.2,0
,LOC-109,0,30,0
,LOC-109,0,8,0
,LOC-109,14.99,17.9,3.7
,LOC-109,0,28.2,0
,LOC-109,1.65,32,1.1
,LOC-110,1.2,22.9,0.31
,LOC-110,0,14.3,0
,LOC-110,0,32.1,0
,LOC-110,0,7.4,0
,LOC-110,0,31.5,0
,LOC-110,1.71,18.6,1.05
,LOC-110,2.74,31.8,0.74
,LOC-110,2.14,8,0.92
,LOC-110,19.7,16.8,14.42
,LOC-110,0,26.5,0
,LOC-110,0,7.1,0
,LOC-110,0,29.2,0
,LOC-110,8.31,9.7,3.6
,LOC-110,13.94,34.6,9.17
,LOC-110,0,27.7,0
,LOC-110,0,24.6,0
,LOC-110,2.09,28.9,1.49
,LOC-110,2.14,23.6,1.18
,LOC-110,4.83,30.4,1.46
,LOC-110,0,22.6,0
,LOC-110,1.53,19.1,1.11
,LOC-110,0,29.6,0
,LOC-110,0,6.5,0
,LOC-110,7.26,10.9,4.15
,LOC-110,11.02,19,8.14
,LOC-110,0,25.6,0
,LOC-110,0,10.1,0
,LOC-110,0,13.5,0
,LOC-110,0,16.3,0
,LOC-110,0,18.4,0
,LOC-110,0,34.2,0
,LOC-110,0.72,28,0.41
,LOC-110,4.59,33.9,2.64
,LOC-110,10.5,26.4,5.4
,LOC-110,0,30.6,0
,LOC-110,0.41,19.9,0.25
,LOC-110,0,18.5,0
,LOC-110,0,26,0
,LOC-110,4.45,34.1,1.05
,LOC-110,0,20.2,0
,LOC-110,0,29.8,0
,LOC-110,0,14.6,0
,LOC-110,0,9.8,0
,LOC-110,8.33,14.9,2.53
,LOC-110,0,23.6,0
,LOC-110,0.55,6,0.14
,LOC-110,5.27,33.7,2.12
,LOC-110,0,21.9,0
,LOC-110,0,15.4,0
,LOC-110,0,24.9,0
,LOC-110,1.79,29.5,0.81
,LOC-110,0,34.3,0
,LOC-110,5.56,15.9,3.61
,LOC-110,2.45,24.7,1.6
,LOC-110,0,15,0
,LOC-110,8.07,23.3,2.48
,LOC-110,0,30,0
,LOC-110,7.68,5.7,2.64
,LOC-110,2.39,10.5,1.57
,LOC-110,0,25.9,0
,LOC-110,0,12.5,0
,LOC-110,0.88,32.9,0.47
,LOC-110,0,18,0
,LOC-110,0,34.7,0
,LOC-110,0,22.7,0
,LOC-110,0,32.7,0
,LOC-110,0,33.9,0
,LOC-110,0,5,0
,LOC-110,0,29.7,0
,LOC-110,2.18,29.6,1.14
,LOC-110,0,18.1,0
,LOC-110,4.83,26.9,2.93
,LOC-110,0.09,20.8,0.06
,LOC-110,0,33.7,0
,LOC-110,0,21,0
,LOC-110,0,24.4,0
,LOC-110,0.74,6.2,0.21
,LOC-110,0,12.6,0
,LOC-110,0,6.2,0
,LOC-110,0,15.6,0
,LOC-110,0,15.8,0
,LOC-110,1.44,9.7,0.53
,LOC-110,0,8.6,0
,LOC-110,0,34.8,0
,LOC-110,6.1,14.7,2.43
,LOC-110,0,16.2,0
,LOC-110,5.97,6.5,2.24
,LOC-110,0,29.9,0
,LOC-110,0,18.2,0
,LOC-110,0,13.8,0
,LOC-110,0,6.1,0
,LOC-110,0,14.2,0
,LOC-110,2.28,11.8,0.6
,LOC-110,1,7.1,0.46
,LOC-110,0,10.2,0
,LOC-110,0,28.2,0
,LOC-110,0,25,0
,LOC-110,6,16.2,2.93
,LOC-110,0,25.4,0
,LOC-110,0,33,0
,LOC-110,0,13,0
,LOC-110,0,13.9,0
,LOC-110,10.86,11.3,3.23
,LOC-110,0,23.9,0
,LOC-110,0,23.5,0
,LOC-110,0,8.7,0
,LOC-110,0,5.5,0
,LOC-110,0,5.1,0
,LOC-110,0,12.2,0
,LOC-110,0,10.8,0
,LOC-110,4.62,32.1,2.03
,LOC-110,9.61,26.1,2.46
,LOC-110,4.07,20.8,1.43
,LOC-110,0,11.2,0
,LOC-110,1.47,26,0.73
,LOC-110,1.33,18.5,0.34
,LOC-110,0,11.5,0
,LOC-110,0,19.5,0
,LOC-110,5.08,6.9,2.06
,LOC-110,1.09,22.6,0.77
,LOC-110,0,10.5,0
,LOC-110,6.92,18.1,1.84
,LOC-110,0,12.8,0
,LOC-110,1.77,23.5,0.61
,LOC-110,0,11,0
,LOC-110,0,16,0
,LOC-110,0,26.8,0
,LOC-110,0,6.6,0
,LOC-110,0,31.7,0
,LOC-110,14.03,24.5,6.29
,LOC-110,0,21.3,0
,LOC-110,0,23.7,0
,LOC-110,10.05,33.3,6.02
,LOC-110,0,15.5,0
,LOC-110,0,12.9,0
,LOC-110,0,12.4,0
,LOC-110,4.81,25.8,1.58
,LOC-110,4.54,16,2.1
,LOC-110,0,19.8,0
,LOC-110,0,21.2,0
,LOC-110,0,19.1,0
,LOC-110,4.97,26.5,1.12
,LOC-110,3.33,14.5,0.95
,LOC-110,0,6.3,0
,LOC-110,0,27,0
,LOC-110,5.1,15.3,1.38
,LOC-110,0,15.1,0
,LOC-110,1.05,26.6,0.42
,LOC-110,0,19.6,0
,LOC-110,0,8.3,0
,LOC-110,3.88,20,0.93
,LOC-110,3.76,16.4,1.63
,LOC-110,0,9.2,0
,LOC-110,0,34.6,0
,LOC-110,0.74,7,0.53
,LOC-110,1.91,20.1,0.54
,LOC-110,0.36,27.7,0.19
,LOC-110,0,30.9,0
